# t	p	dpdt	w	dwdt	ctrl	T	V
58.0558	0.0295324	0.00241746	-2.35949	1.26164	0	0.887704	196.114
58.0893	0.0302105	0.0381998	-2.32022	1.0824	0	0.824282	196.11
58.1229	0.0321136	0.0755827	-2.28697	0.897285	10	0.77108	196.099
58.1564	0.031562	-0.108558	-2.24134	1.82135	0	1.15187	196.102
58.1899	0.0285412	-0.0726304	-2.18345	1.64168	0	1.05831	196.12
58.2234	0.0266676	-0.0395405	-2.13129	1.47218	0	0.974893	196.13
58.257	0.0258725	-0.00798856	-2.08463	1.30816	0	0.900063	196.134
58.2904	0.0261248	0.0231228	-2.04359	1.14594	0	0.833542	196.133
58.3239	0.0274322	0.0552074	-2.00798	0.98011	0	0.775172	196.126
58.3574	0.0298515	0.0895501	-1.97799	0.806048	10	0.726133	196.113
58.3909	0.0297369	-0.0964277	-1.93548	1.73599	0	1.08121	196.113
58.4245	0.0270789	-0.0623014	-1.88009	1.56262	0	0.992527	196.128
58.4581	0.0255218	-0.030684	-1.83036	1.39833	0	0.91327	196.136
58.4915	0.0250029	-0.000456547	-1.78627	1.23931	0	0.84248	196.139
58.5251	0.0254954	0.0298871	-1.74732	1.07966	0	0.779075	196.136
58.5587	0.0270236	0.0614324	-1.7138	0.915659	0	0.723799	196.128
58.5922	0.0296444	0.095401	-1.68596	0.742963	10	0.678003	196.114
58.6257	0.029721	-0.0908037	-1.64552	1.67386	0	1.01575	196.113
58.6592	0.0272587	-0.0566776	-1.59238	1.50064	0	0.930592	196.127
58.6927	0.0258978	-0.0248159	-1.54487	1.33559	0	0.854723	196.134
58.7263	0.0255846	0.00608168	-1.50278	1.17399	0	0.786958	196.136
58.7597	0.0263049	0.0371323	-1.46622	1.01197	0	0.727294	196.132
58.7932	0.0280913	0.069756	-1.43507	0.844135	10	0.67601	196.123
58.8268	0.0272591	-0.11951	-1.39092	1.78711	0	1.0454	196.127
58.8604	0.0237687	-0.0888439	-1.33358	1.62627	0	0.955773	196.145
58.8939	0.0212565	-0.0619053	-1.28169	1.47919	0	0.875534	196.156
58.9275	0.0195935	-0.0373095	-1.23429	1.34032	0	0.801983	196.162
58.9611	0.018731	-0.0142941	-1.19158	1.20732	0	0.734718	196.166
59.0111	0.0188536	0.0192357	-1.13607	1.01185	0	0.64465	196.165
59.0446	0.019886	0.0425083	-1.10435	0.877897	0	0.591198	196.161
59.0782	0.0217266	0.0675123	-1.07721	0.73764	0	0.543993	196.154
59.1117	0.0244452	0.0952046	-1.05496	0.587705	10	0.504349	196.141
59.1454	0.0243868	-0.0986852	-1.01899	1.54851	0	0.805144	196.142
59.179	0.0215478	-0.0711165	-0.969583	1.39899	0	0.729146	196.154
59.2125	0.0195808	-0.0463881	-0.924952	1.2597	0	0.660589	196.162
59.2462	0.0184084	-0.0234853	-0.884785	1.12692	0	0.598139	196.167
59.2798	0.0179886	-0.00157979	-0.849085	0.997846	0	0.541353	196.168
59.3134	0.0183009	0.0202413	-0.817736	0.869126	0	0.489913	196.167
59.347	0.0193571	0.0428829	-0.79075	0.737427	0	0.443947	196.163
59.3805	0.0211958	0.0672098	-0.768322	0.599713	0	0.404172	196.156
59.4142	0.0239064	0.0943722	-0.750595	0.451497	0	0.371565	196.144
59.4477	0.0275761	0.125231	-0.738117	0.290088	10	0.348369	196.125
59.4812	0.0286098	-0.0633856	-0.712599	1.23049	0	0.561081	196.12
59.5148	0.0270484	-0.0299878	-0.674192	1.05981	0	0.499677	196.128
59.5483	0.0265837	0.0021537	-0.641473	0.893764	0	0.447091	196.131
59.5818	0.0271949	0.0344164	-0.614284	0.727222	0	0.40279	196.127
59.6155	0.0289139	0.0681563	-0.592699	0.555199	0	0.367286	196.118
59.6652	0.03364	0.123458	-0.571792	0.281329	10	0.334801	196.089
59.6987	0.0347413	-0.0575285	-0.547054	1.1934	0	0.54195	196.082
59.7492	0.0333918	0.00365408	-0.494333	0.897026	0	0.455798	196.091
59.7827	0.0341904	0.0441389	-0.467538	0.700724	10	0.413184	196.085
59.8162	0.0326264	-0.137781	-0.428725	1.6162	0	0.736235	196.096
59.8498	0.0286245	-0.100993	-0.377495	1.43317	0	0.652963	196.12
59.8834	0.0257918	-0.0683351	-0.332237	1.26517	0	0.581355	196.135
59.917	0.0240048	-0.0384078	-0.292412	1.10702	0	0.518752	196.143
59.9506	0.0231935	-0.010006	-0.257764	0.95435	0	0.463746	196.147
59.9842	0.0233265	0.0179494	-0.228253	0.803367	0	0.415856	196.147
60.0178	0.0244096	0.0466787	-0.203808	0.649498	0	0.37504	196.142
60.0514	0.0264838	0.0772517	-0.184664	0.489023	10	0.342265	196.131
60.085	0.0258762	-0.113622	-0.152373	1.43762	0	0.612655	196.134
60.1186	0.022556	-0.0844966	-0.106678	1.28235	0	0.542521	196.15
60.1521	0.0201619	-0.058882	-0.0661229	1.13998	0	0.480978	196.16
60.1857	0.0185804	-0.0355797	-0.0300955	1.00585	0	0.42599	196.166
60.236	0.0176145	-0.00311217	0.0156442	0.813831	0	0.354244	196.17
60.2859	0.0182519	0.0288298	0.0515654	0.624258	0	0.294623	196.167
60.3194	0.0195935	0.0515308	0.0702877	0.492459	0	0.261426	196.162
60.3529	0.021729	0.07632	0.0844837	0.353062	0	0.234564	196.154
60.3866	0.024758	0.104302	0.0938587	0.201896	10	0.215414	196.14
60.4202	0.0250233	-0.0884486	0.116691	1.15779	0	0.406003	196.139
60.4537	0.022542	-0.059887
